name,n,k,seed,mode,err,time-proposed,time-brandes
RRG,100,4,88,delete,0,6.42e-4,0.006047
RRG,100,4,88,insert,0,7.64e-4,0.006083
RRG,100,4,88,insert,0,7.9e-4,0.006062
RRG,100,4,88,insert,0,7.95e-4,0.006001
RRG,100,4,88,insert,0,7.98e-4,0.006248
RRG,100,4,88,insert,0,8.11e-4,0.006075
RRG,100,4,88,insert,0,8.18e-4,0.006269
RRG,100,4,88,insert,0,8.25e-4,0.005984
RRG,100,4,88,insert,0,8.29e-4,0.006602
RRG,100,4,88,insert,0,8.4e-4,0.006238
RRG,100,4,88,insert,0,8.48e-4,0.006228
RRG,100,4,89,delete,0,1.67e-4,0.005912
RRG,100,4,89,delete,0,1.7e-4,0.005978
RRG,100,4,89,delete,0,1.72e-4,0.006946
RRG,100,4,89,delete,0,1.76e-4,0.006155
RRG,100,4,89,delete,0,1.79e-4,0.005891
RRG,100,4,89,delete,0,1.79e-4,0.006138
RRG,100,4,89,delete,0,1.79e-4,0.006145
RRG,100,4,89,delete,0,1.88e-4,0.006174
RRG,100,4,89,delete,0,1.91e-4,0.00632
RRG,100,4,89,delete,0,1.97e-4,0.006166
RRG,100,4,89,insert,0,8e-4,0.005985
RRG,100,4,89,insert,0,8.01e-4,0.005929
RRG,100,4,89,insert,0,8.21e-4,0.005935
RRG,100,4,89,insert,0,8.27e-4,0.005863
RRG,100,4,89,insert,0,8.56e-4,0.006188
RRG,100,4,89,insert,0,8.6e-4,0.00585
RRG,100,4,89,insert,0,9.1e-4,0.005918
RRG,100,4,89,insert,0,9.88e-4,0.006187
RRG,100,4,89,insert,0,0.001002,0.006562
RRG,100,4,89,insert,0,0.001008,0.006243
RRG,100,4,90,delete,0,0.001276,0.006121
RRG,100,4,90,delete,0,0.001358,0.00629
RRG,100,4,90,delete,0,0.001372,0.006239
RRG,100,4,90,delete,0,0.001375,0.006285
RRG,100,4,90,delete,0,0.001375,0.006318
RRG,100,4,90,delete,0,0.001377,0.006239
RRG,100,4,90,delete,0,0.001399,0.00624
RRG,100,4,90,delete,0,0.001399,0.006249
RRG,100,4,90,delete,0,0.00141,0.00622
RRG,100,4,90,delete,0,0.001421,0.006254
RRG,100,4,90,insert,0,7.87e-4,0.005914
RRG,100,4,90,insert,0,8.09e-4,0.00588
RRG,100,4,90,insert,0,8.1e-4,0.005947
RRG,100,4,90,insert,0,8.18e-4,0.006278
RRG,100,4,90,insert,0,8.33e-4,0.006174
RRG,100,4,90,insert,0,8.42e-4,0.006236
RRG,100,4,90,insert,0,8.48e-4,0.00628
RRG,100,4,90,insert,0,8.54e-4,0.006232
RRG,100,4,90,insert,0,8.86e-4,0.006256
RRG,100,4,90,insert,0,8.86e-4,0.006306
RRG,100,4,91,delete,0,7.1e-4,0.005915
RRG,100,4,91,delete,0,7.46e-4,0.005926
RRG,100,4,91,delete,0,7.49e-4,0.005821
RRG,100,4,91,delete,0,7.69e-4,0.006175
RRG,100,4,91,delete,0,7.76e-4,0.006212
RRG,100,4,91,delete,0,7.79e-4,0.008439
RRG,100,4,91,delete,0,8.14e-4,0.006173
RRG,100,4,91,delete,0,8.32e-4,0.006249
RRG,100,4,91,delete,0,8.99e-4,0.00637
RRG,100,4,91,delete,0,0.001199,0.008406
RRG,100,4,91,insert,0,0.002103,0.005984
RRG,100,4,91,insert,0,0.002117,0.006002
RRG,100,4,91,insert,0,0.00212,0.006061
RRG,100,4,91,insert,0,0.002141,0.005982
RRG,100,4,91,insert,0,0.002184,0.00621
RRG,100,4,91,insert,0,0.0022,0.006228
RRG,100,4,91,insert,0,0.002215,0.00624
RRG,100,4,91,insert,0,0.002225,0.006199
RRG,100,4,91,insert,0,0.002265,0.006082
RRG,100,4,91,insert,0,0.002267,0.006235
RRG,100,4,92,delete,0,0.001869,0.006052
RRG,100,4,92,delete,0,0.001878,0.006025
RRG,100,4,92,delete,0,0.001901,0.005956
RRG,100,4,92,delete,0,0.001902,0.006204
RRG,100,4,92,delete,0,0.001948,0.005926
RRG,100,4,92,delete,0,0.001953,0.006081
RRG,100,4,92,delete,0,0.001954,0.006255
RRG,100,4,92,delete,0,0.001967,0.006217
RRG,100,4,92,delete,0,0.001988,0.006212
RRG,100,4,92,delete,0,0.002005,0.006156
RRG,100,4,92,insert,0,0.00204,0.005964
RRG,100,4,92,insert,0,0.002044,0.005979
RRG,100,4,92,insert,0,0.002072,0.005927
RRG,100,4,92,insert,0,0.00208,0.006009
RRG,100,4,92,insert,0,0.002086,0.005901
RRG,100,4,92,insert,0,0.002122,0.00628
RRG,100,4,92,insert,0,0.002135,0.006168
RRG,100,4,92,insert,0,0.002139,0.006231
RRG,100,4,92,insert,0,0.00214,0.006208
RRG,100,4,92,insert,0,0.002145,0.006187
RRG,100,4,93,delete,0,0.001459,0.00593
RRG,100,4,93,delete,0,0.001459,0.006006
RRG,100,4,93,delete,0,0.001547,0.006233
RRG,100,4,93,delete,0,0.001555,0.00624
RRG,100,4,93,delete,0,0.001564,0.005985
RRG,100,4,93,delete,0,0.001568,0.006289
RRG,100,4,93,delete,0,0.001572,0.005999
RRG,100,4,93,delete,0,0.001586,0.006234
RRG,100,4,93,delete,0,0.001617,0.006193
RRG,100,4,93,delete,0,0.001778,0.006065
RRG,100,4,93,insert,0,0.001753,0.005982
RRG,100,4,93,insert,0,0.001759,0.005985
RRG,100,4,93,insert,0,0.001764,0.005965
RRG,100,4,93,insert,0,0.001797,0.005966
RRG,100,4,93,insert,0,0.001806,0.005935
RRG,100,4,93,insert,0,0.001841,0.006294
RRG,100,4,93,insert,0,0.001853,0.006288
RRG,100,4,93,insert,0,0.001859,0.006339
RRG,100,4,93,insert,0,0.001884,0.006105
RRG,100,4,93,insert,0,0.001986,0.006539
RRG,100,4,94,delete,0,3.79e-4,0.005951
RRG,100,4,94,delete,0,3.83e-4,0.005949
RRG,100,4,94,delete,0,3.83e-4,0.005961
RRG,100,4,94,delete,0,4.03e-4,0.006267
RRG,100,4,94,delete,0,4.14e-4,0.006168
RRG,100,4,94,delete,0,4.16e-4,0.006058
RRG,100,4,94,delete,0,4.17e-4,0.006149
RRG,100,4,94,delete,0,4.19e-4,0.005979
RRG,100,4,94,delete,0,4.26e-4,0.006234
RRG,100,4,94,delete,0,4.64e-4,0.006226
RRG,100,4,94,insert,0,7.32e-4,0.005892
RRG,100,4,94,insert,0,7.37e-4,0.005948
RRG,100,4,94,insert,0,7.52e-4,0.006172
RRG,100,4,94,insert,0,7.78e-4,0.006292
RRG,100,4,94,insert,0,7.81e-4,0.006231
RRG,100,4,94,insert,0,7.82e-4,0.006229
RRG,100,4,94,insert,0,8.02e-4,0.005946
RRG,100,4,94,insert,0,8.09e-4,0.006214
RRG,100,4,94,insert,0,8.72e-4,0.006215
RRG,100,4,94,insert,0,0.001014,0.006228
RRG,100,4,95,delete,0,0.001372,0.006004
RRG,100,4,95,delete,0,0.001411,0.005919
RRG,100,4,95,delete,0,0.001433,0.005972
RRG,100,4,95,delete,0,0.001437,0.006257
RRG,100,4,95,delete,0,0.001444,0.006207
RRG,100,4,95,delete,0,0.001448,0.006214
RRG,100,4,95,delete,0,0.00148,0.005869
RRG,100,4,95,delete,0,0.001484,0.006235
RRG,100,4,95,delete,0,0.001492,0.006197
RRG,100,4,95,delete,0,0.001623,0.006253
RRG,100,4,95,insert,0,4.1e-5,0.006028
RRG,100,4,95,insert,0,4.2e-5,0.006045
RRG,100,4,95,insert,0,4.3e-5,0.008475
RRG,100,4,95,insert,0,4.4e-5,0.00624
RRG,100,4,95,insert,0,4.4e-5,0.006247
RRG,100,4,95,insert,0,4.4e-5,0.006252
RRG,100,4,95,insert,0,4.5e-5,0.006222
RRG,100,4,95,insert,0,4.5e-5,0.006231
RRG,100,4,95,insert,0,4.7e-5,0.005989
RRG,100,4,95,insert,0,4.9e-5,0.006045
RRG,100,4,96,delete,0,0.001246,0.005955
RRG,100,4,96,delete,0,0.001247,0.007425
RRG,100,4,96,delete,0,0.001255,0.005973
RRG,100,4,96,delete,0,0.001266,0.006003
RRG,100,4,96,delete,0,0.001285,0.006243
RRG,100,4,96,delete,0,0.001288,0.007406
RRG,100,4,96,delete,0,0.001292,0.006358
RRG,100,4,96,delete,0,0.001328,0.006419
RRG,100,4,96,delete,0,0.001366,0.006089
RRG,100,4,96,delete,0,0.001561,0.005915
RRG,100,4,96,insert,0,0.001062,0.00604
RRG,100,4,96,insert,0,0.001068,0.005957
RRG,100,4,96,insert,0,0.001068,0.006091
RRG,100,4,96,insert,0,0.001109,0.006188
RRG,100,4,96,insert,0,0.001109,0.006233
RRG,100,4,96,insert,0,0.001112,0.006195
RRG,100,4,96,insert,0,0.001113,0.006262
RRG,100,4,96,insert,0,0.001131,0.006181
RRG,100,4,96,insert,0,0.001142,0.005946
RRG,100,4,96,insert,0,0.001164,0.005954
RRG,100,4,97,delete,0,0.001799,0.005903
RRG,100,4,97,delete,0,0.001808,0.005924
RRG,100,4,97,delete,0,0.001826,0.005767
RRG,100,4,97,delete,0,0.001877,0.00611
RRG,100,4,97,delete,0,0.001885,0.006173
RRG,100,4,97,delete,0,0.001886,0.008349
RRG,100,4,97,delete,0,0.001902,0.006168
RRG,100,4,97,delete,0,0.001903,0.006095
RRG,100,4,97,delete,0,0.001904,0.006152
RRG,100,4,97,delete,0,0.001913,0.006154
RRG,100,4,97,insert,0,0.001621,0.005883
RRG,100,4,97,insert,0,0.001639,0.00596
RRG,100,4,97,insert,0,0.001649,0.006101
RRG,100,4,97,insert,0,0.001652,0.005928
RRG,100,4,97,insert,0,0.001659,0.006259
RRG,100,4,97,insert,0,0.001665,0.006105
RRG,100,4,97,insert,0,0.001672,0.006179
RRG,100,4,97,insert,0,0.001698,0.006158
RRG,100,4,97,insert,0,0.00172,0.005861
RRG,100,4,97,insert,0,0.001729,0.006578
RRG,100,4,98,delete,0,0.001449,0.006027
RRG,100,4,98,delete,0,0.00149,0.006251
RRG,100,4,98,delete,0,0.001512,0.006216
RRG,100,4,98,delete,0,0.00152,0.006266
RRG,100,4,98,delete,0,0.001525,0.006291
RRG,100,4,98,delete,0,0.001535,0.006228
RRG,100,4,98,delete,0,0.001545,0.00622
RRG,100,4,98,delete,0,0.001561,0.006257
RRG,100,4,98,delete,0,0.001569,0.006213
RRG,100,4,98,delete,0,0.001832,0.00631
RRG,100,4,98,insert,0,7.24e-4,0.005913
RRG,100,4,98,insert,0,7.36e-4,0.006611
RRG,100,4,98,insert,0,7.41e-4,0.005919
RRG,100,4,98,insert,0,7.6e-4,0.006034
RRG,100,4,98,insert,0,7.86e-4,0.006189
RRG,100,4,98,insert,0,7.87e-4,0.006094
RRG,100,4,98,insert,0,7.87e-4,0.006267
RRG,100,4,98,insert,0,7.9e-4,0.006081
RRG,100,4,98,insert,0,7.93e-4,0.007674
RRG,100,4,98,insert,0,8.08e-4,0.00623
RRG,100,4,99,delete,0,0.001795,0.006211
RRG,100,4,99,delete,0,0.001826,0.006216
RRG,100,4,99,delete,0,0.00183,0.006157
RRG,100,4,99,delete,0,0.001844,0.006178
RRG,100,4,99,delete,0,0.001852,0.006191
RRG,100,4,99,delete,0,0.001862,0.006131
RRG,100,4,99,delete,0,0.00187,0.006185
RRG,100,4,99,delete,0,0.001879,0.006135
RRG,100,4,99,delete,0,0.001903,0.006673
RRG,100,4,99,delete,0,0.00196,0.005959
RRG,100,4,99,insert,0,9.53e-4,0.005931
RRG,100,4,99,insert,0,9.65e-4,0.005944
RRG,100,4,99,insert,0,9.75e-4,0.005945
RRG,100,4,99,insert,0,9.76e-4,0.005946
RRG,100,4,99,insert,0,9.81e-4,0.005993
RRG,100,4,99,insert,0,9.93e-4,0.005929
RRG,100,4,99,insert,0,0.001016,0.00624
RRG,100,4,99,insert,0,0.001018,0.00626
RRG,100,4,99,insert,0,0.00102,0.006243
RRG,100,4,99,insert,0,0.001182,0.006002
RRG,100,16,0,delete,0,1.75e-4,0.007968
RRG,100,16,0,delete,0,1.75e-4,0.007989
RRG,100,16,0,delete,0,1.77e-4,0.007993
RRG,100,16,0,delete,0,1.78e-4,0.007947
RRG,100,16,0,delete,0,1.79e-4,0.007986
RRG,100,16,0,delete,0,1.8e-4,0.007987
RRG,100,16,0,delete,0,1.82e-4,0.008097
RRG,100,16,0,delete,0,1.85e-4,0.007676
RRG,100,16,0,delete,0,1.93e-4,0.00802
RRG,100,16,0,delete,0,2.04e-4,0.00806
RRG,100,16,0,insert,0,9.2e-4,0.007696
RRG,100,16,0,insert,0,9.47e-4,0.007849
RRG,100,16,0,insert,0,9.57e-4,0.00768
RRG,100,16,0,insert,0,9.57e-4,0.008013
RRG,100,16,0,insert,0,9.58e-4,0.008015
RRG,100,16,0,insert,0,9.65e-4,0.007992
RRG,100,16,0,insert,0,9.67e-4,0.007678
RRG,100,16,0,insert,0,9.82e-4,0.007683
RRG,100,16,0,insert,0,9.85e-4,0.008006
RRG,100,16,0,insert,0,9.93e-4,0.008028
RRG,100,16,1,delete,0,1.39e-4,0.007991
RRG,100,16,1,delete,0,1.47e-4,0.007997
RRG,100,16,1,delete,0,1.49e-4,0.009194
RRG,100,16,1,delete,0,1.5e-4,0.007991
RRG,100,16,1,delete,0,1.52e-4,0.007976
RRG,100,16,1,delete,0,1.53e-4,0.007985
RRG,100,16,1,delete,0,1.6e-4,0.007622
RRG,100,16,1,delete,0,1.69e-4,0.007967
RRG,100,16,1,delete,0,1.79e-4,0.007965
RRG,100,16,1,delete,0,1.82e-4,0.007758
RRG,100,16,1,insert,0,0.002706,0.00762
RRG,100,16,1,insert,0,0.002728,0.007722
RRG,100,16,1,insert,0,0.002738,0.007594
RRG,100,16,1,insert,0,0.00276,0.007686
RRG,100,16,1,insert,0,0.002771,0.007621
RRG,100,16,1,insert,0,0.002823,0.007947
RRG,100,16,1,insert,0,0.002825,0.009131
RRG,100,16,1,insert,0,0.002835,0.007913
RRG,100,16,1,insert,0,0.002859,0.008021
RRG,100,16,1,insert,0,0.002895,0.007992
RRG,100,16,2,delete,0,7.7e-5,0.00797
RRG,100,16,2,delete,0,7.7e-5,0.007974
RRG,100,16,2,delete,0,7.7e-5,0.007994
RRG,100,16,2,delete,0,7.9e-5,0.008049
RRG,100,16,2,delete,0,8e-5,0.007985
RRG,100,16,2,delete,0,8.2e-5,0.007978
RRG,100,16,2,delete,0,8.3e-5,0.007772
RRG,100,16,2,delete,0,8.4e-5,0.008009
RRG,100,16,2,delete,0,9.6e-5,0.008156
RRG,100,16,2,delete,0,1.24e-4,0.008007
RRG,100,16,2,insert,0,6e-5,0.007738
RRG,100,16,2,insert,0,6.4e-5,0.007989
RRG,100,16,2,insert,0,6.5e-5,0.007946
RRG,100,16,2,insert,0,6.5e-5,0.008058
RRG,100,16,2,insert,0,6.7e-5,0.007994
RRG,100,16,2,insert,0,6.7e-5,0.008003
RRG,100,16,2,insert,0,6.7e-5,0.008038
RRG,100,16,2,insert,0,6.9e-5,0.007993
RRG,100,16,2,insert,0,9e-5,0.008371
RRG,100,16,2,insert,0,9.4e-5,0.008023
RRG,100,16,3,delete,0,2.76e-4,0.008003
RRG,100,16,3,delete,0,2.76e-4,0.008018
RRG,100,16,3,delete,0,2.76e-4,0.008048
RRG,100,16,3,delete,0,2.8e-4,0.008067
RRG,100,16,3,delete,0,2.87e-4,0.008053
RRG,100,16,3,delete,0,2.91e-4,0.007781
RRG,100,16,3,delete,0,2.91e-4,0.008078
RRG,100,16,3,delete,0,2.96e-4,0.008088
RRG,100,16,3,delete,0,3.15e-4,0.00808
RRG,100,16,3,delete,0,3.16e-4,0.008321
RRG,100,16,3,insert,0,6.15e-4,0.007699
RRG,100,16,3,insert,0,6.15e-4,0.007761
RRG,100,16,3,insert,0,6.16e-4,0.007713
RRG,100,16,3,insert,0,6.17e-4,0.007645
RRG,100,16,3,insert,0,6.17e-4,0.007741
RRG,100,16,3,insert,0,6.21e-4,0.007612
RRG,100,16,3,insert,0,6.3e-4,0.008161
RRG,100,16,3,insert,0,6.35e-4,0.008028
RRG,100,16,3,insert,0,6.45e-4,0.008034
RRG,100,16,3,insert,0,6.56e-4,0.008011
RRG,100,16,4,delete,0,6.9e-5,0.007913
RRG,100,16,4,delete,0,7.1e-5,0.007662
RRG,100,16,4,delete,0,7.4e-5,0.00807
RRG,100,16,4,delete,0,7.5e-5,0.008102
RRG,100,16,4,delete,0,7.6e-5,0.008087
RRG,100,16,4,delete,0,7.8e-5,0.008005
RRG,100,16,4,delete,0,8e-5,0.00771
RRG,100,16,4,delete,0,9.5e-5,0.007986
RRG,100,16,4,delete,0,9.5e-5,0.008062
RRG,100,16,4,delete,0,1.01e-4,0.00806
RRG,100,16,4,insert,0,6.2e-5,0.007692
RRG,100,16,4,insert,0,6.2e-5,0.007698
RRG,100,16,4,insert,0,6.4e-5,0.008052
RRG,100,16,4,insert,0,6.6e-5,0.007738
RRG,100,16,4,insert,0,6.7e-5,0.007995
RRG,100,16,4,insert,0,6.8e-5,0.0082
RRG,100,16,4,insert,0,6.9e-5,0.008023
RRG,100,16,4,insert,0,7e-5,0.008117
RRG,100,16,4,insert,0,8e-5,0.008095
RRG,100,16,4,insert,0,9.1e-5,0.008027
RRG,100,16,5,delete,0,1.52e-4,0.007944
RRG,100,16,5,delete,0,1.54e-4,0.007585
RRG,100,16,5,delete,0,1.64e-4,0.008015
RRG,100,16,5,delete,0,1.65e-4,0.008041
RRG,100,16,5,delete,0,1.65e-4,0.008081
RRG,100,16,5,delete,0,1.66e-4,0.008004
RRG,100,16,5,delete,0,1.68e-4,0.007772
RRG,100,16,5,delete,0,1.73e-4,0.008086
RRG,100,16,5,delete,0,1.76e-4,0.008031
RRG,100,16,5,delete,0,1.79e-4,0.00807
RRG,100,16,5,insert,0,3.77e-4,0.007753
RRG,100,16,5,insert,0,3.8e-4,0.007703
RRG,100,16,5,insert,0,3.87e-4,0.007608
RRG,100,16,5,insert,0,4.14e-4,0.008022
RRG,100,16,5,insert,0,4.16e-4,0.008191
RRG,100,16,5,insert,0,4.17e-4,0.007632
RRG,100,16,5,insert,0,4.17e-4,0.007638
RRG,100,16,5,insert,0,4.31e-4,0.008017
RRG,100,16,5,insert,0,4.33e-4,0.008011
RRG,100,16,5,insert,0,4.94e-4,0.007729
RRG,100,16,6,delete,0,7.2e-5,0.007532
RRG,100,16,6,delete,0,7.2e-5,0.007837
RRG,100,16,6,delete,0,7.4e-5,0.007694
RRG,100,16,6,delete,0,7.8e-5,0.007972
RRG,100,16,6,delete,0,7.8e-5,0.008032
RRG,100,16,6,delete,0,7.8e-5,0.008037
RRG,100,16,6,delete,0,8.7e-5,0.007965
RRG,100,16,6,delete,0,8.8e-5,0.007999
RRG,100,16,6,delete,0,9.2e-5,0.00805
RRG,100,16,6,delete,0,9.4e-5,0.008016
RRG,100,16,6,insert,0,5.91e-4,0.007706
RRG,100,16,6,insert,0,5.93e-4,0.007695
RRG,100,16,6,insert,0,5.95e-4,0.007725
RRG,100,16,6,insert,0,6.04e-4,0.0077210000000000004
RRG,100,16,6,insert,0,6.24e-4,0.007767
RRG,100,16,6,insert,0,6.31e-4,0.007979
RRG,100,16,6,insert,0,6.44e-4,0.008004
RRG,100,16,6,insert,0,6.51e-4,0.00804
RRG,100,16,6,insert,0,6.7e-4,0.009762
RRG,100,16,6,insert,0,6.74e-4,0.007724
RRG,100,16,7,delete,0,7e-5,0.007882
RRG,100,16,7,delete,0,7.2e-5,0.007686
RRG,100,16,7,delete,0,7.5e-5,0.007992
RRG,100,16,7,delete,0,7.6e-5,0.008046
RRG,100,16,7,delete,0,7.6e-5,0.008052
RRG,100,16,7,delete,0,7.8e-5,0.007984
RRG,100,16,7,delete,0,8.1e-5,0.008023
RRG,100,16,7,delete,0,9.2e-5,0.007978
RRG,100,16,7,delete,0,9.4e-5,0.00797
RRG,100,16,7,delete,0,1e-4,0.008008
RRG,100,16,7,insert,0,6.1e-5,0.00774
RRG,100,16,7,insert,0,6.2e-5,0.007704
RRG,100,16,7,insert,0,6.2e-5,0.007728
RRG,100,16,7,insert,0,6.4e-5,0.008044
RRG,100,16,7,insert,0,6.5e-5,0.007588
RRG,100,16,7,insert,0,6.5e-5,0.007991
RRG,100,16,7,insert,0,6.5e-5,0.008038
RRG,100,16,7,insert,0,6.6e-5,0.007876
RRG,100,16,7,insert,0,6.8e-5,0.009234
RRG,100,16,7,insert,0,8.5e-5,0.008033
RRG,100,16,8,delete,0,1.85e-4,0.0077210000000000004
RRG,100,16,8,delete,0,1.9e-4,0.007995
RRG,100,16,8,delete,0,1.93e-4,0.008034
RRG,100,16,8,delete,0,1.95e-4,0.008171
RRG,100,16,8,delete,0,1.96e-4,0.007994
RRG,100,16,8,delete,0,2.02e-4,0.008026
RRG,100,16,8,delete,0,2.03e-4,0.009159
RRG,100,16,8,delete,0,2.04e-4,0.008054
RRG,100,16,8,delete,0,2.04e-4,0.008084
RRG,100,16,8,delete,0,2.09e-4,0.007991
RRG,100,16,8,insert,0,0.002162,0.007784
RRG,100,16,8,insert,0,0.002177,0.007798
RRG,100,16,8,insert,0,0.002187,0.007646
RRG,100,16,8,insert,0,0.0022,0.00766
RRG,100,16,8,insert,0,0.002211,0.007756
RRG,100,16,8,insert,0,0.002275,0.007855
RRG,100,16,8,insert,0,0.002275,0.00797
RRG,100,16,8,insert,0,0.002298,0.008022
RRG,100,16,8,insert,0,0.00231,0.008112
RRG,100,16,8,insert,0,0.00242,0.00783
RRG,100,16,9,delete,0,0.001238,0.007701
RRG,100,16,9,delete,0,0.001296,0.009704
RRG,100,16,9,delete,0,0.001313,0.007988
RRG,100,16,9,delete,0,0.001315,0.007961
RRG,100,16,9,delete,0,0.001318,0.008003
RRG,100,16,9,delete,0,0.001324,0.007933
RRG,100,16,9,delete,0,0.001399,0.007632
RRG,100,16,9,delete,0,0.001401,0.008034
RRG,100,16,9,delete,0,0.00147,0.007874
RRG,100,16,9,delete,0,0.001674,0.008099
RRG,100,16,9,insert,0,6.2e-5,0.007584
RRG,100,16,9,insert,0,6.2e-5,0.007601
RRG,100,16,9,insert,0,6.4e-5,0.007703
RRG,100,16,9,insert,0,6.5e-5,0.007975
RRG,100,16,9,insert,0,6.6e-5,0.007738
RRG,100,16,9,insert,0,6.6e-5,0.007974
RRG,100,16,9,insert,0,6.8e-5,0.007937
RRG,100,16,9,insert,0,6.8e-5,0.007971
RRG,100,16,9,insert,0,7e-5,0.008058
RRG,100,16,9,insert,0,7.4e-5,0.007628
RRG,100,16,10,delete,0,7.2e-5,0.007703
RRG,100,16,10,delete,0,7.2e-5,0.007781
RRG,100,16,10,delete,0,7.6e-5,0.008014
RRG,100,16,10,delete,0,7.6e-5,0.008068
RRG,100,16,10,delete,0,7.7e-5,0.008062
RRG,100,16,10,delete,0,7.8e-5,0.008007
RRG,100,16,10,delete,0,7.9e-5,0.00805
RRG,100,16,10,delete,0,8.1e-5,0.008006
RRG,100,16,10,delete,0,8.8e-5,0.007999
RRG,100,16,10,delete,0,1.08e-4,0.008215
RRG,100,16,10,insert,0,6.2e-5,0.007885
RRG,100,16,10,insert,0,6.2e-5,0.009301
RRG,100,16,10,insert,0,6.3e-5,0.007841
RRG,100,16,10,insert,0,6.4e-5,0.007727
RRG,100,16,10,insert,0,6.6e-5,0.007704
RRG,100,16,10,insert,0,6.6e-5,0.008005
RRG,100,16,10,insert,0,6.6e-5,0.008073
RRG,100,16,10,insert,0,6.7e-5,0.00803
RRG,100,16,10,insert,0,6.7e-5,0.01059
RRG,100,16,10,insert,0,7e-5,0.008002
RRG,100,16,11,delete,0,1.82e-4,0.007766
RRG,100,16,11,delete,0,1.91e-4,0.007998
RRG,100,16,11,delete,0,1.93e-4,0.007983
RRG,100,16,11,delete,0,1.96e-4,0.008004
RRG,100,16,11,delete,0,1.97e-4,0.008044
RRG,100,16,11,delete,0,1.98e-4,0.007997
RRG,100,16,11,delete,0,2e-4,0.007981
RRG,100,16,11,delete,0,2.15e-4,0.007967
RRG,100,16,11,delete,0,2.17e-4,0.008069
RRG,100,16,11,delete,0,2.35e-4,0.008047
RRG,100,16,11,insert,0,6.3e-5,0.007615
RRG,100,16,11,insert,0,6.4e-5,0.007704
RRG,100,16,11,insert,0,6.4e-5,0.008031
RRG,100,16,11,insert,0,6.5e-5,0.007698
RRG,100,16,11,insert,0,6.7e-5,0.007679
RRG,100,16,11,insert,0,6.8e-5,0.00806
RRG,100,16,11,insert,0,6.9e-5,0.008059
RRG,100,16,11,insert,0,6.9e-5,0.008092
RRG,100,16,11,insert,0,7.1e-5,0.008121
RRG,100,16,11,insert,0,9.3e-5,0.007636
RRG,100,16,12,delete,0,7.3e-5,0.007755
RRG,100,16,12,delete,0,7.5e-5,0.007693
RRG,100,16,12,delete,0,7.7e-5,0.008016
RRG,100,16,12,delete,0,7.8e-5,0.008035
RRG,100,16,12,delete,0,7.9e-5,0.007988
RRG,100,16,12,delete,0,7.9e-5,0.008008
RRG,100,16,12,delete,0,8e-5,0.008198
RRG,100,16,12,delete,0,8.1e-5,0.007973
RRG,100,16,12,delete,0,8.4e-5,0.008002
RRG,100,16,12,delete,0,8.9e-5,0.00758
RRG,100,16,12,insert,0,6.2e-5,0.00772
RRG,100,16,12,insert,0,6.4e-5,0.007676
RRG,100,16,12,insert,0,6.5e-5,0.007689
RRG,100,16,12,insert,0,6.5e-5,0.007724
RRG,100,16,12,insert,0,6.5e-5,0.007804
RRG,100,16,12,insert,0,6.5e-5,0.008019
RRG,100,16,12,insert,0,6.7e-5,0.007737
RRG,100,16,12,insert,0,6.9e-5,0.008022
RRG,100,16,12,insert,0,7.5e-5,0.007601
RRG,100,16,12,insert,0,9.7e-5,0.010256
RRG,100,16,13,delete,0,7.5e-5,0.007939
RRG,100,16,13,delete,0,7.6e-5,0.007995
RRG,100,16,13,delete,0,7.8e-5,0.008008
RRG,100,16,13,delete,0,8e-5,0.008
RRG,100,16,13,delete,0,8e-5,0.008105
RRG,100,16,13,delete,0,8.1e-5,0.007622
RRG,100,16,13,delete,0,8.2e-5,0.009668
RRG,100,16,13,delete,0,8.8e-5,0.007982
RRG,100,16,13,delete,0,9.1e-5,0.007794
RRG,100,16,13,delete,0,9.1e-5,0.008189
RRG,100,16,13,insert,0,0.002332,0.007606
RRG,100,16,13,insert,0,0.002343,0.007861
RRG,100,16,13,insert,0,0.002359,0.007631
RRG,100,16,13,insert,0,0.002374,0.009916
RRG,100,16,13,insert,0,0.002446,0.008031
RRG,100,16,13,insert,0,0.002456,0.007978
RRG,100,16,13,insert,0,0.002468,0.007711
RRG,100,16,13,insert,0,0.002473,0.007966
RRG,100,16,13,insert,0,0.002505,0.00804
RRG,100,16,13,insert,0,0.003198,0.008054
RRG,100,16,14,delete,0,7.2e-5,0.007745
RRG,100,16,14,delete,0,7.6e-5,0.008076
RRG,100,16,14,delete,0,7.7e-5,0.008034
RRG,100,16,14,delete,0,7.7e-5,0.008044
RRG,100,16,14,delete,0,7.8e-5,0.00802
RRG,100,16,14,delete,0,8e-5,0.008005
RRG,100,16,14,delete,0,8.1e-5,0.007908
RRG,100,16,14,delete,0,8.1e-5,0.008044
RRG,100,16,14,delete,0,8.1e-5,0.008045
RRG,100,16,14,delete,0,8.5e-5,0.008031
RRG,100,16,14,insert,0,6.2e-5,0.007712
RRG,100,16,14,insert,0,6.3e-5,0.007827
RRG,100,16,14,insert,0,6.4e-5,0.007629
RRG,100,16,14,insert,0,6.4e-5,0.007681
RRG,100,16,14,insert,0,6.4e-5,0.007797
RRG,100,16,14,insert,0,6.4e-5,0.008093
RRG,100,16,14,insert,0,6.5e-5,0.007731
RRG,100,16,14,insert,0,6.6e-5,0.008045
RRG,100,16,14,insert,0,6.6e-5,0.008236
RRG,100,16,14,insert,0,7e-5,0.009798
