gml,vert1,vert2,weight,query,seed,max-bc,max-error,time-proposed,time-brandes,updated-path-pairs,updated-deps-pairs,updated-bc-verts,changed-bc-verts
data/road/road-oka-integer-distance.gml,1916791749,5321568117,61,insert,0,1.6057326357254506e-01,6.0715321659188248e-18,1.760033e+01,2.370370e+02,3252246,5291150,10804,11498
data/road/road-oka-integer-distance.gml,1916791749,5321870212,61,insert,0,1.6071041873762218e-01,6.9388939039072284e-18,1.091890e+00,2.280160e+02,30606,96876,1251,11497
data/road/road-oka-integer-distance.gml,1923302464,5321870207,77,insert,0,1.6070803050158533e-01,6.9388939039072284e-18,2.578775e+00,2.272597e+02,215726,833337,5618,11497
data/road/road-oka-integer-distance.gml,1923302464,1923302426,94,insert,0,1.6070941402735792e-01,6.9388939039072284e-18,2.575766e+00,2.285492e+02,218628,691381,5663,11497
data/road/road-oka-integer-distance.gml,1923302464,3074207019,97,insert,0,1.6070990775670999e-01,6.9388939039072284e-18,2.386524e+00,2.281258e+02,165156,665399,6502,11497
data/road/road-oka-integer-distance.gml,1923302464,5321568117,68,insert,0,1.6070985819066028e-01,6.9388939039072284e-18,2.434236e+00,2.278738e+02,164830,673196,6592,11498
data/road/road-oka-integer-distance.gml,5321870184,1923302426,76,insert,0,1.6071041873762218e-01,6.9388939039072284e-18,2.478670e+00,2.301379e+02,21770,862765,8243,11498
data/road/road-oka-integer-distance.gml,5321870184,1923302463,37,insert,0,1.6071041873762218e-01,6.9388939039072284e-18,4.556759e+00,2.287460e+02,742618,1252649,4889,11498
data/road/road-oka-integer-distance.gml,5321870184,3074207011,74,insert,0,1.6071041873762218e-01,6.9388939039072284e-18,1.305267e+00,2.369556e+02,5478,221607,2500,11497
data/road/road-oka-integer-distance.gml,5321870184,5321870182,79,insert,0,1.6071041873762218e-01,6.9388939039072284e-18,2.423033e+00,2.292977e+02,18672,837710,8029,11497
data/road/road-oka-integer-distance.gml,5321870184,5321870187,33,insert,0,1.6071041873762218e-01,6.9388939039072284e-18,2.650804e+00,2.278199e+02,69760,944565,8119,11498
data/road/road-oka-integer-distance.gml,5321870211,5321870207,70,insert,0,1.6071041873762218e-01,6.9388939039072284e-18,2.995638e+00,2.266448e+02,23904,1095615,9869,11497
data/road/road-oka-integer-distance.gml,1916791682,5323510858,66,insert,0,1.6071035694098887e-01,6.9388939039072284e-18,4.621477e+00,2.286070e+02,1471626,753717,5985,11497
data/road/road-oka-integer-distance.gml,5323510858,1916791720,14,insert,0,1.6071041873762218e-01,6.9388939039072284e-18,1.402536e+00,2.292451e+02,93080,192898,1559,11497
data/road/road-oka-integer-distance.gml,1916791720,1923302370,29,insert,0,1.6071030688820018e-01,6.9388939039072284e-18,5.799267e+00,2.346862e+02,946470,1572328,6717,11497
data/road/road-oka-integer-distance.gml,1916791720,5323510682,25,insert,0,1.6071115464913924e-01,6.9388939039072284e-18,1.947177e+01,2.277738e+02,4642772,4758754,9198,11497
data/road/road-oka-integer-distance.gml,1916791720,6159883932,15,insert,0,1.6071038247501437e-01,6.9388939039072284e-18,4.864998e+00,2.296815e+02,864514,1134538,2855,11497
data/road/road-oka-integer-distance.gml,1923302370,1923302367,64,insert,0,1.6071041873762218e-01,6.9388939039072284e-18,6.812995e+00,2.263024e+02,1370026,1784277,4526,11497
data/road/road-oka-integer-distance.gml,1923302370,5321584593,47,insert,0,1.6071035340055664e-01,6.0715321659188248e-18,6.531143e+00,2.275885e+02,2265542,1138755,6090,11497
data/road/road-oka-integer-distance.gml,1923302370,5323510682,5,insert,0,1.6071035340055664e-01,6.9388939039072284e-18,6.777116e+00,2.346747e+02,2289126,1134275,6111,11497
data/road/road-oka-integer-distance.gml,1923302370,5322145143,83,insert,0,1.6070977212597398e-01,6.9388939039072284e-18,2.059219e+00,2.302054e+02,63126,499860,5352,11498
data/road/road-oka-integer-distance.gml,5323510682,5345396863,39,insert,0,1.6071089704515235e-01,6.9388939039072284e-18,1.650502e+01,2.289075e+02,3544506,4258739,7359,11497
data/road/road-oka-integer-distance.gml,1923302463,5321870187,56,insert,0,1.6070710682430228e-01,6.9388939039072284e-18,2.455501e+00,2.290266e+02,75112,797481,6634,11497
data/road/road-oka-integer-distance.gml,1923302463,5321870207,52,insert,0,1.6069514375385796e-01,6.9388939039072284e-18,8.511402e+00,2.285045e+02,2122904,2260607,10715,11497
data/road/road-oka-integer-distance.gml,1923302463,5321870181,94,insert,0,1.6070717741837304e-01,6.9388939039072284e-18,2.528788e+00,2.293653e+02,217056,773723,5439,11497
data/road/road-oka-integer-distance.gml,1923302463,5321870183,84,insert,0,1.6071041648461992e-01,6.9388939039072284e-18,7.553748e+00,2.273267e+02,1515692,2100025,4791,11497
data/road/road-oka-integer-distance.gml,3074207019,1923302512,64,insert,0,1.6072026354129390e-01,6.9388939039072284e-18,8.072505e+00,2.271220e+02,1494864,2507582,7433,11497
data/road/road-oka-integer-distance.gml,5321568117,1923302466,44,insert,0,1.6071041873762218e-01,6.9388939039072284e-18,2.776038e+00,2.353980e+02,21626,961521,9407,11497
data/road/road-oka-integer-distance.gml,5321568117,1923302512,71,insert,0,1.6071041873762218e-01,6.9388939039072284e-18,1.176484e+00,2.311301e+02,14064,156431,1895,11498
data/road/road-oka-integer-distance.gml,5321568117,3074207020,65,insert,0,1.6071041873762218e-01,6.9388939039072284e-18,8.816490e-01,2.278156e+02,0,0,0,11497
data/road/road-oka-integer-distance.gml,5321568117,5321870179,58,insert,0,1.6071041873762218e-01,6.9388939039072284e-18,9.002750e-01,2.291002e+02,0,0,0,11497
data/road/road-oka-integer-distance.gml,1923004214,1923004198,83,insert,0,1.6071028706021023e-01,2.7755575615628914e-17,1.593043e+01,2.284662e+02,3428056,4143352,8137,11497
data/road/road-oka-integer-distance.gml,1923004214,1923004275,59,insert,0,1.6071041873762218e-01,6.9388939039072284e-18,8.801330e-01,2.292528e+02,0,0,0,11497
data/road/road-oka-integer-distance.gml,1923004214,3149267062,77,insert,0,1.6122697782525611e-01,6.9388939039072284e-18,1.663092e+01,2.287999e+02,5961150,2796198,6898,11497
data/road/road-oka-integer-distance.gml,1923004214,3215633396,47,insert,0,1.6070876728696679e-01,7.8062556418956319e-18,2.933727e+00,2.278436e+02,108490,994571,10028,11498
data/road/road-oka-integer-distance.gml,2459943700,3149267062,91,insert,0,1.6274609653859745e-01,6.9388939039072284e-18,2.266837e+01,2.296764e+02,6993470,4333557,7077,11497
data/road/road-oka-integer-distance.gml,2459943700,3215633396,58,insert,0,1.6070913452633487e-01,6.9388939039072284e-18,2.606522e+00,2.285904e+02,20990,874685,9028,11497
data/road/road-oka-integer-distance.gml,2459943700,3215633578,47,insert,0,1.6071041873762218e-01,6.9388939039072284e-18,8.834300e-01,2.286349e+02,0,0,0,11497
data/road/road-oka-integer-distance.gml,3215633396,1923004198,98,insert,0,1.6071041873762218e-01,6.9388939039072284e-18,2.304646e+00,2.284146e+02,18344,708373,7897,11497
data/road/road-oka-integer-distance.gml,3215633396,3149267062,32,insert,0,1.6070907144227164e-01,6.9388939039072284e-18,5.145052e+00,2.301962e+02,1210898,1212480,7426,11498
data/road/road-oka-integer-distance.gml,3215633396,3215633578,48,insert,0,1.6070522196261286e-01,6.9388939039072284e-18,3.265542e+00,2.294342e+02,541566,844999,6340,11498
data/road/road-oka-integer-distance.gml,1923004275,2470513300,31,insert,0,1.6064222922204346e-01,6.9388939039072284e-18,1.299046e+01,2.289341e+02,4366942,2449386,6836,11497
data/road/road-oka-integer-distance.gml,1923004275,3215633772,43,insert,0,1.6071041873762218e-01,6.9388939039072284e-18,2.158472e+00,2.271218e+02,32820,631176,7003,11498
data/road/road-oka-integer-distance.gml,1923004275,3215634080,39,insert,0,1.6105392471983332e-01,6.9388939039072284e-18,9.387573e+00,2.270663e+02,3450138,1449007,5967,11497
data/road/road-oka-integer-distance.gml,1923004275,6353523037,25,insert,0,1.6099267852904864e-01,6.0715321659188248e-18,9.915280e+00,2.296726e+02,3474818,1397579,6210,11497
data/road/road-oka-integer-distance.gml,3149267062,2470513255,47,insert,0,1.6110547444137852e-01,6.0715321659188248e-18,1.677269e+01,2.285878e+02,6062650,2888516,7376,11497
data/road/road-oka-integer-distance.gml,3149267062,3215633772,36,insert,0,1.6060554754901751e-01,6.9388939039072284e-18,7.396147e+00,2.338552e+02,1547660,2061658,5985,11498
data/road/road-oka-integer-distance.gml,3149267062,3215633837,47,insert,0,1.6058995490856459e-01,6.9388939039072284e-18,7.809607e+00,2.289139e+02,1608230,2167813,5841,11497
data/road/road-oka-integer-distance.gml,3075272683,2470513255,59,insert,0,1.6067618842370937e-01,6.9388939039072284e-18,4.225671e+00,2.362581e+02,622664,1127842,5463,11497
data/road/road-oka-integer-distance.gml,3075282458,3075282478,53,insert,0,1.6063264638123814e-01,6.9388939039072284e-18,1.356212e+01,2.291728e+02,4295718,2741191,6239,11497
data/road/road-oka-integer-distance.gml,3075282458,3149267069,44,insert,0,1.6194833875370201e-01,6.9388939039072284e-18,1.915371e+01,2.277287e+02,6373964,3527586,7930,11497
data/road/road-oka-integer-distance.gml,3075282458,3215633609,55,insert,0,1.6203438378309248e-01,6.9388939039072284e-18,1.911307e+01,2.280321e+02,6357694,3531210,7587,11497
data/road/road-oka-integer-distance.gml,2470513300,6367437005,20,insert,0,1.6071041873762218e-01,6.9388939039072284e-18,1.579988e+00,2.305227e+02,97620,268669,2518,11497
data/road/road-oka-integer-distance.gml,3215633772,2470513255,71,insert,0,1.6071041873762218e-01,6.9388939039072284e-18,1.181838e+00,2.285823e+02,9512,141798,2130,11498
data/road/road-oka-integer-distance.gml,3215633772,3215633578,45,insert,0,1.6071108112028615e-01,6.0715321659188248e-18,4.952249e+00,2.286705e+02,1278250,1063299,6987,11498
data/road/road-oka-integer-distance.gml,3215633772,3215633609,71,insert,0,1.6070957986978127e-01,6.9388939039072284e-18,2.814692e+00,2.325063e+02,293534,712940,5552,11498
data/road/road-oka-integer-distance.gml,3215634080,2470513255,71,insert,0,1.6064969710232965e-01,6.9388939039072284e-18,1.287145e+01,2.343777e+02,4015868,2650501,6227,11497
data/road/road-oka-integer-distance.gml,3215634080,2470513322,19,insert,0,1.6068347170411015e-01,6.9388939039072284e-18,7.523273e+00,2.301026e+02,1519492,1955392,3934,11497
data/road/road-oka-integer-distance.gml,6353523037,3215633837,19,insert,0,1.6064901218964306e-01,6.9388939039072284e-18,1.350523e+01,2.347926e+02,4079946,2676648,6586,11497
data/road/road-oka-integer-distance.gml,1923004281,2470513322,25,insert,0,1.6071559803847199e-01,6.9388939039072284e-18,1.816719e+01,2.262936e+02,5188806,3894190,8896,11497
data/road/road-oka-integer-distance.gml,1923004281,2470513330,31,insert,0,1.6071036466556798e-01,6.9388939039072284e-18,3.453080e+00,2.280621e+02,769458,707917,4096,11497
data/road/road-oka-integer-distance.gml,1923004281,3215633837,39,insert,0,1.6064244045124629e-01,6.9388939039072284e-18,1.115138e+01,2.296588e+02,3615610,2085605,5010,11497
data/road/road-oka-integer-distance.gml,2470513322,3074383968,39,insert,0,1.6071041873762218e-01,6.9388939039072284e-18,1.074446e+00,2.289559e+02,5092,80850,1345,11497
data/road/road-oka-integer-distance.gml,2470513322,3075282478,86,insert,0,1.6068285100198795e-01,6.9388939039072284e-18,6.043955e+00,2.311875e+02,1506870,1329376,3491,11497
data/road/road-oka-integer-distance.gml,2470513330,2470513342,14,insert,0,1.6071033762954087e-01,6.0715321659188248e-18,8.011311e+00,2.294078e+02,1492444,2235840,5485,11497
data/road/road-oka-integer-distance.gml,2470513330,3074383968,42,insert,0,1.6071041873762218e-01,6.9388939039072284e-18,1.040605e+00,2.278158e+02,14946,69983,1262,11497
data/road/road-oka-integer-distance.gml,2470513330,6367437005,20,insert,0,1.6066478650497962e-01,6.9388939039072284e-18,2.041885e+01,2.341209e+02,5736650,4521970,7775,11497
data/road/road-oka-integer-distance.gml,3215633837,3075282478,70,insert,0,1.6105368139558940e-01,6.0715321659188248e-18,8.917661e+00,2.260082e+02,3436380,1284959,4117,11497
data/road/road-oka-integer-distance.gml,3215633837,3215633578,57,insert,0,1.6079834646901528e-01,1.3877787807814457e-17,1.531222e+01,2.289881e+02,5771266,2228096,7104,11497
data/road/road-oka-integer-distance.gml,3215633837,3215633609,76,insert,0,1.6067239211490383e-01,6.9388939039072284e-18,4.745756e+00,2.349610e+02,800960,1259880,5502,11497
data/road/road-oka-integer-distance.gml,1923302000,2470513357,19,insert,0,1.6070617018611519e-01,7.8062556418956319e-18,3.470298e+00,2.281033e+02,376274,982075,8914,11497
data/road/road-oka-integer-distance.gml,1923302000,2470513410,19,insert,0,1.6070772865292560e-01,6.9388939039072284e-18,1.452644e+00,2.292593e+02,142432,166236,1733,11497
data/road/road-oka-integer-distance.gml,1923302000,2470513418,53,insert,0,1.6067767678615860e-01,6.9388939039072284e-18,1.034345e+01,2.287655e+02,3230492,2106558,6225,11497
data/road/road-oka-integer-distance.gml,2470513357,2463517595,42,insert,0,1.6106348011611410e-01,6.0715321659188248e-18,2.618064e+01,2.281696e+02,9599710,4168704,6603,11497
data/road/road-oka-integer-distance.gml,2470513357,2470513403,69,insert,0,1.6070519889703497e-01,6.9388939039072284e-18,2.485781e+00,2.283809e+02,295538,562590,5756,11497
data/road/road-oka-integer-distance.gml,2470513410,1923302026,45,insert,0,1.6077553669081382e-01,6.9388939039072284e-18,2.451066e+01,2.259748e+02,9610730,3753811,8147,11497
data/road/road-oka-integer-distance.gml,2470513410,2463517595,43,insert,0,1.6068805755160953e-01,6.9388939039072284e-18,1.024564e+01,2.296993e+02,3225376,2069661,6501,11497
data/road/road-oka-integer-distance.gml,1923302005,1923302026,60,insert,0,1.6069225304007811e-01,6.9388939039072284e-18,1.211927e+01,2.298027e+02,3616842,2559915,4868,11497
data/road/road-oka-integer-distance.gml,2470513410,3149267109,85,insert,0,1.6100728420201499e-01,7.8062556418956319e-18,7.104883e+00,2.360912e+02,1465728,1840575,7000,11497
data/road/road-oka-integer-distance.gml,1923302005,1923302053,95,insert,0,1.6068995007185594e-01,6.9388939039072284e-18,6.189724e+00,2.314191e+02,910474,1846326,6200,11497
data/road/road-oka-integer-distance.gml,1923302005,2470513397,19,insert,0,1.6069130015243677e-01,6.9388939039072284e-18,1.007300e+01,2.285350e+02,3075356,2118239,9628,11497
data/road/road-oka-integer-distance.gml,1923302005,2470513403,52,insert,0,1.6070325179478195e-01,8.6736173798840355e-18,6.456239e+00,2.277791e+02,2340008,782454,3572,11497
data/road/road-oka-integer-distance.gml,1923302005,3149267109,93,insert,0,1.6072668892277645e-01,8.6736173798840355e-18,8.076431e+00,2.281208e+02,1457714,2255337,7147,11497
data/road/road-oka-integer-distance.gml,1923302005,3189955366,52,insert,0,1.6070520064414331e-01,6.9388939039072284e-18,2.928700e+00,2.273685e+02,284088,765585,5967,11497
data/road/road-oka-integer-distance.gml,1923302053,1923302059,81,insert,0,1.6063850726193926e-01,7.8062556418956319e-18,6.390965e+00,2.284837e+02,1060500,1882717,5564,11497
data/road/road-oka-integer-distance.gml,1923302053,3149267556,63,insert,0,1.6069858740574203e-01,6.9388939039072284e-18,3.795735e+00,2.303437e+02,454914,1096811,6091,11497
data/road/road-oka-integer-distance.gml,2470513397,2470513403,67,insert,0,1.6071041873762218e-01,6.9388939039072284e-18,8.634420e-01,2.316028e+02,0,0,0,11497
data/road/road-oka-integer-distance.gml,2470513397,2470513408,43,insert,0,1.6074312878262570e-01,8.6736173798840355e-18,1.688703e+01,2.286498e+02,5359604,3366403,6814,11497
data/road/road-oka-integer-distance.gml,3149267109,1923302059,88,insert,0,1.6069647065734941e-01,6.9388939039072284e-18,5.997175e+00,2.290639e+02,857400,1853218,7075,11497
data/road/road-oka-integer-distance.gml,3149267109,1923302104,70,insert,0,1.6071170328528206e-01,6.9388939039072284e-18,5.158227e+00,2.349176e+02,722996,1384964,8485,11497
data/road/road-oka-integer-distance.gml,3149267109,2470513408,76,insert,0,1.6071172226274022e-01,6.9388939039072284e-18,5.819164e+00,2.289212e+02,863442,1616598,9788,11497
data/road/road-oka-integer-distance.gml,2470513447,2470513497,69,insert,0,1.6066353807351105e-01,6.9388939039072284e-18,5.770193e+00,2.282811e+02,1518782,1378896,5356,11497
data/road/road-oka-integer-distance.gml,2470513459,1923302034,19,insert,0,1.6060956660415032e-01,6.9388939039072284e-18,1.488373e+01,2.273729e+02,4801972,3108894,6696,11497
data/road/road-oka-integer-distance.gml,2470513459,1923302052,63,insert,0,1.6069025893778449e-01,6.9388939039072284e-18,6.913575e+00,2.290839e+02,1193732,1946584,5211,11497
data/road/road-oka-integer-distance.gml,357204551,2470513424,29,insert,0,1.6071040521960864e-01,6.9388939039072284e-18,9.607340e-01,2.275785e+02,1444,43745,805,11497
data/road/road-oka-integer-distance.gml,357204551,2470513471,27,insert,0,1.6070842604000113e-01,7.8062556418956319e-18,3.109879e+00,2.274140e+02,528056,696878,3259,11497
data/road/road-oka-integer-distance.gml,357204551,3197951410,24,insert,0,1.6071015333395663e-01,6.0715321659188248e-18,1.141183e+01,2.291548e+02,2443926,2879889,5913,11497
data/road/road-oka-integer-distance.gml,357204551,3197951429,35,insert,0,1.6071015333395663e-01,6.0715321659188248e-18,1.173515e+01,2.358635e+02,2435058,2871910,5903,11497
data/road/road-oka-integer-distance.gml,2470513466,3189955784,91,insert,0,1.6069692691873455e-01,6.9388939039072284e-18,1.065790e+01,2.271265e+02,4009116,1841249,9797,11497
data/road/road-oka-integer-distance.gml,1923302020,2470513367,92,insert,0,1.6067737430085188e-01,6.9388939039072284e-18,8.063880e+00,2.268599e+02,1387350,2285048,5110,11497
data/road/road-oka-integer-distance.gml,1923302020,3149267098,61,insert,0,1.6071045929166283e-01,6.9388939039072284e-18,2.956474e+00,2.296032e+02,134148,976975,9493,11498
data/road/road-oka-integer-distance.gml,1923302020,3149267124,95,insert,0,1.6071045929166283e-01,6.9388939039072284e-18,2.440871e+00,2.325605e+02,146902,705560,6966,11497
data/road/road-oka-integer-distance.gml,1923302020,3189937232,70,insert,0,1.6071300564059232e-01,7.8062556418956319e-18,1.254574e+01,2.287363e+02,3103932,3148616,7319,11497
data/road/road-oka-integer-distance.gml,2470513367,1923302023,78,insert,0,1.6070975635495818e-01,6.0715321659188248e-18,5.112017e+00,2.280642e+02,718792,1469340,8758,11497
data/road/road-oka-integer-distance.gml,2470513367,2470513351,87,insert,0,1.6072482734223792e-01,6.9388939039072284e-18,2.440545e+01,2.291539e+02,10152532,3142118,7570,11497
data/road/road-oka-integer-distance.gml,2470513367,2470513353,75,insert,0,1.6071041873762218e-01,6.9388939039072284e-18,8.790180e-01,2.346262e+02,0,0,0,11497
data/road/road-oka-integer-distance.gml,2470513367,6367437004,29,insert,0,1.6068449387296041e-01,6.9388939039072284e-18,1.212941e+01,2.264932e+02,3581742,2654512,6565,11497
data/road/road-oka-integer-distance.gml,3149267098,1923302063,59,insert,0,1.6071041873762218e-01,6.9388939039072284e-18,2.338667e+00,2.276822e+02,17588,689009,7686,11497
data/road/road-oka-integer-distance.gml,3149267098,3074476822,58,insert,0,1.6068172514091245e-01,6.9388939039072284e-18,6.188220e+00,2.290846e+02,723622,1998897,9839,11498
data/road/road-oka-integer-distance.gml,3149267098,3149267107,45,insert,0,1.6071041873762218e-01,6.9388939039072284e-18,2.342291e+00,2.282084e+02,17672,734867,7740,11497
data/road/road-oka-integer-distance.gml,3149267124,1923302090,84,insert,0,1.6071082346925869e-01,6.9388939039072284e-18,2.265853e+00,2.286998e+02,127102,629459,6296,11497
data/road/road-oka-integer-distance.gml,3149267124,1923302091,52,insert,0,1.6071109660245558e-01,6.9388939039072284e-18,2.346869e+00,2.282782e+02,157972,658971,6359,11497
data/road/road-oka-integer-distance.gml,3149267124,1923302094,44,insert,0,1.6071025652145957e-01,6.0715321659188248e-18,4.170424e+00,2.282436e+02,808364,1124114,5041,11497
data/road/road-oka-integer-distance.gml,3149267124,1923302095,55,insert,0,1.6071041873762218e-01,6.0715321659188248e-18,1.849736e+00,2.270376e+02,104268,434709,4551,11497
data/road/road-oka-integer-distance.gml,3149267124,3074476822,91,insert,0,1.6067469730007564e-01,6.9388939039072284e-18,9.070671e+00,2.270932e+02,1614024,2625898,6187,11497
data/road/road-oka-integer-distance.gml,3149267124,3149267107,50,insert,0,1.6071045929166283e-01,6.9388939039072284e-18,2.480123e+00,2.337173e+02,130674,685834,7027,11497
data/road/road-oka-integer-distance.gml,3189937232,2470513351,68,insert,0,1.6069256806613391e-01,6.9388939039072284e-18,9.523226e+00,2.282045e+02,3038358,1842694,6616,11497
data/road/road-oka-integer-distance.gml,1923302023,2470513353,44,insert,0,1.6071033762954087e-01,6.0715321659188248e-18,4.887933e+00,2.285192e+02,711128,1383316,4747,11497
data/road/road-oka-integer-distance.gml,3189937232,3149267082,37,insert,0,1.6067136202727605e-01,7.8062556418956319e-18,2.806549e+01,2.289429e+02,10881920,3750417,8289,11497
data/road/road-oka-integer-distance.gml,1923302023,2470513363,51,insert,0,1.6071041873762218e-01,6.9388939039072284e-18,1.995874e+00,2.314509e+02,124814,435364,3177,11497
data/road/road-oka-integer-distance.gml,1923302023,2470513365,72,insert,0,1.6071016885918987e-01,6.0715321659188248e-18,4.986725e+00,2.288946e+02,933522,1352243,4950,11497
data/road/road-oka-integer-distance.gml,2470513353,2470513440,66,insert,0,1.6071009430529695e-01,6.9388939039072284e-18,2.650594e+00,2.279227e+02,182998,764239,6286,11497
data/road/road-oka-integer-distance.gml,2470513353,3074476822,86,insert,0,1.6071041873762218e-01,6.9388939039072284e-18,1.782488e+00,2.285817e+02,153260,348641,2690,11497
data/road/road-oka-integer-distance.gml,2470513353,5358077372,47,insert,0,1.6071041873762218e-01,6.9388939039072284e-18,1.827318e+00,2.270302e+02,120648,404769,2981,11497
data/road/road-oka-integer-distance.gml,2470513353,6367437005,50,insert,0,1.6069781659582358e-01,7.8062556418956319e-18,1.145112e+01,2.276119e+02,2695086,2815547,4109,11497
data/road/road-oka-integer-distance.gml,2470513363,2470513365,89,insert,0,1.6071041873762218e-01,6.0715321659188248e-18,4.550668e+00,2.313378e+02,859376,1115058,3525,11497
data/road/road-oka-integer-distance.gml,2470513363,2470513440,97,insert,0,1.6071009430529695e-01,6.9388939039072284e-18,3.444125e+00,2.358380e+02,598372,852764,7266,11497
data/road/road-oka-integer-distance.gml,2470513363,3074476501,40,insert,0,1.6071486019917391e-01,6.9388939039072284e-18,2.331724e+01,2.278611e+02,9938708,2677985,7060,11497
data/road/road-oka-integer-distance.gml,2470513363,3074476822,56,insert,0,1.6069865498090988e-01,6.9388939039072284e-18,4.314264e+00,2.275084e+02,628012,1190565,4700,11497
data/road/road-oka-integer-distance.gml,2470513363,5358077372,71,insert,0,1.6071004023324276e-01,6.9388939039072284e-18,3.002590e+00,2.344646e+02,219158,904556,7355,11497
data/road/road-oka-integer-distance.gml,2470513363,6367437004,16,insert,0,1.6071200671406236e-01,7.8062556418956319e-18,3.142192e+01,2.295016e+02,8821568,6624356,6895,11497
data/road/road-oka-integer-distance.gml,2470513365,2470513355,10,insert,0,1.6071004045854298e-01,6.9388939039072284e-18,3.499551e+01,2.292469e+02,7921678,8889447,11511,11497
data/road/road-oka-integer-distance.gml,2470513365,5358077372,49,insert,0,1.6071020452909976e-01,6.9388939039072284e-18,4.754256e+00,2.282879e+02,868160,1239572,5046,11497
data/road/road-oka-integer-distance.gml,2470513365,6367437005,15,insert,0,1.6071041873762218e-01,6.9388939039072284e-18,9.550760e-01,2.284276e+02,1878,34018,597,11497
data/road/road-oka-integer-distance.gml,1923302059,1923302093,54,insert,0,1.6070855625257066e-01,6.9388939039072284e-18,3.161077e+00,2.285106e+02,349904,896998,8280,11497
data/road/road-oka-integer-distance.gml,1923302059,1923302108,52,insert,0,1.6071033317716665e-01,6.0715321659188248e-18,2.692158e+00,2.274057e+02,316188,649373,4570,11497
data/road/road-oka-integer-distance.gml,1923302059,3149267582,67,insert,0,1.6069015399702741e-01,7.8062556418956319e-18,9.597316e+00,2.277843e+02,1759888,2858072,6792,11497
data/road/road-oka-integer-distance.gml,1923302059,4415120100,96,insert,0,1.6070790787058986e-01,6.9388939039072284e-18,4.412472e+00,2.339161e+02,571836,1306680,5547,11497
data/road/road-oka-integer-distance.gml,3149267556,3149267586,60,insert,0,1.6070836204365938e-01,6.9388939039072284e-18,2.382406e+00,2.271547e+02,146074,675591,6004,11497
data/road/road-oka-integer-distance.gml,3149267556,4415103129,96,insert,0,1.6066684722643293e-01,7.8062556418956319e-18,6.390215e+00,2.292353e+02,999032,1913618,6081,11497
data/road/road-oka-integer-distance.gml,3149267556,4415120101,92,insert,0,1.6070902893232789e-01,6.9388939039072284e-18,2.246015e+00,2.285703e+02,119800,593982,5325,11497
data/road/road-oka-integer-distance.gml,1923302093,3149267583,73,insert,0,1.6079563799025481e-01,6.9388939039072284e-18,4.359704e+00,2.278562e+02,757204,1124606,6524,11497
data/road/road-oka-integer-distance.gml,1923302108,3074476842,65,insert,0,1.6069115913905660e-01,7.8062556418956319e-18,4.193328e+00,2.294912e+02,533878,1215518,6142,11497
data/road/road-oka-integer-distance.gml,1923302108,4415120100,92,insert,0,1.6069491702990141e-01,6.9388939039072284e-18,3.689404e+00,2.279482e+02,436842,1053343,5466,11497
data/road/road-oka-integer-distance.gml,3149267582,4415103124,62,insert,0,1.6078239122203625e-01,7.8062556418956319e-18,8.708820e+00,2.295358e+02,1774302,2537502,7024,11497
data/road/road-oka-integer-distance.gml,3149267582,4415103129,71,insert,0,1.6070819358016084e-01,6.9388939039072284e-18,4.603506e+00,2.276644e+02,606402,1321089,6157,11497
data/road/road-oka-integer-distance.gml,4415120100,1923302200,72,insert,0,1.6028182895852647e-01,7.8062556418956319e-18,8.263263e+00,2.256693e+02,1124802,2812057,10296,11498
data/road/road-oka-integer-distance.gml,4415120100,3149267586,37,insert,0,1.6070130567670401e-01,6.9388939039072284e-18,3.644670e+00,2.263029e+02,424300,1070329,6108,11497
data/road/road-oka-integer-distance.gml,1923302063,1923302091,92,insert,0,1.6071109660245558e-01,6.9388939039072284e-18,2.366279e+00,2.272935e+02,155686,653277,6346,11497
data/road/road-oka-integer-distance.gml,1923302091,1923302066,75,insert,0,1.6071014837735118e-01,6.9388939039072284e-18,5.193538e+00,2.288481e+02,952240,1505015,6632,11497
data/road/road-oka-integer-distance.gml,1923302063,1923302094,37,insert,0,1.6067706030142856e-01,7.8062556418956319e-18,4.889712e+00,2.352212e+02,897222,1404128,8310,11497
data/road/road-oka-integer-distance.gml,1923302091,1923302095,87,insert,0,1.6071041873762218e-01,6.0715321659188248e-18,2.941328e+00,2.305772e+02,209546,829263,7922,11497
data/road/road-oka-integer-distance.gml,1923302091,3149267578,53,insert,0,1.6071025652145957e-01,6.9388939039072284e-18,4.554844e+00,2.314169e+02,768340,1272503,5844,11498
data/road/road-oka-integer-distance.gml,1923302091,3149267579,64,insert,0,1.6071016885918987e-01,6.9388939039072284e-18,4.810134e+00,2.271183e+02,856036,1374700,5218,11497
data/road/road-oka-integer-distance.gml,1923302091,3149267580,88,insert,0,1.6070974283694456e-01,6.9388939039072284e-18,5.015736e+00,2.258555e+02,926390,1354525,4201,11497
data/road/road-oka-integer-distance.gml,1923302094,3149267578,69,insert,0,1.6071046287335874e-01,6.9388939039072284e-18,2.467571e+00,2.276573e+02,20350,823617,8607,11497
data/road/road-oka-integer-distance.gml,1923302094,3149267579,57,insert,0,1.6071055114483185e-01,6.9388939039072284e-18,2.448319e+00,2.273309e+02,57690,765218,8055,11497
data/road/road-oka-integer-distance.gml,1923302094,3149267584,54,insert,0,1.6070931072369626e-01,6.9388939039072284e-18,7.866790e+00,2.287596e+02,1314632,2207352,9202,11497
